Combination,Unique Rows,Unique Rows Excluding Columns,Score
"AGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",802,84,1.1384039900249376
"AGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",865,78,1.06242774566474
"AGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",884,82,1.0350678733031675
"AGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",814,98,1.1044226044226044
"AGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",845,93,1.0698224852071005
"AGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",883,90,1.02718006795017
"AGE, INCOME, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",791,111,1.1201011378002528
"AGE, INCOME, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",820,104,1.0890243902439025
"AGE, INCOME, RACE_1, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",872,106,1.021788990825688
"AGE, INCOME, RACE_1, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",833,118,1.0552220888355341
"AGE, INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",790,101,1.1341772151898735
"AGE, INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",821,99,1.0937880633373933
"AGE, INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",860,105,1.0372093023255815
"AGE, INCOME, RACE_1, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",821,117,1.071863580998782
"AGE, INCOME, RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",803,147,1.0585305105853051
"AGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",788,81,1.1624365482233503
"AGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",836,86,1.0897129186602872
"AGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",854,78,1.076112412177986
"AGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",812,98,1.1071428571428572
"AGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",828,93,1.0917874396135265
"AGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",869,89,1.04487917146145
"AGE, INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",776,108,1.1456185567010309
"AGE, INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",796,103,1.1231155778894473
"AGE, INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",842,98,1.0676959619952493
"AGE, INCOME, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",825,115,1.069090909090909
"AGE, INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",769,116,1.1456436931079323
"AGE, INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",799,103,1.118898623279099
"AGE, INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",841,99,1.0677764565992867
"AGE, INCOME, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",818,121,1.0709046454767726
"AGE, INCOME, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",794,136,1.084382871536524
"AGE, INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",794,98,1.1322418136020151
"AGE, INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",816,90,1.1115196078431373
"AGE, INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",854,95,1.0562060889929743
"AGE, INCOME, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",836,114,1.05622009569378
"AGE, INCOME, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",807,126,1.0793060718711276
"AGE, INCOME, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",803,123,1.0884184308841842
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",704,42,1.3565340909090908
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",652,69,1.4233128834355828
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",706,72,1.3101983002832862
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",717,66,1.298465829846583
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",618,82,1.4805825242718447
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",672,69,1.380952380952381
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",697,65,1.3371592539454806
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",623,102,1.4365971107544142
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",632,95,1.4272151898734178
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, GENDER, WORK_NIH_CAMPUS",700,102,1.2785714285714285
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",629,70,1.4737678855325913
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",676,84,1.3505917159763314
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",699,82,1.3090128755364807
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",640,105,1.39375
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",650,82,1.4076923076923078
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",717,100,1.2510460251046025
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",585,143,1.4598290598290597
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",604,127,1.4403973509933774
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",658,129,1.3191489361702127
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",606,148,1.400990099009901
"AGE, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",644,64,1.4487577639751552
"AGE, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",701,71,1.3209700427960056
"AGE, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",703,70,1.3186344238975818
"AGE, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",648,87,1.404320987654321
"AGE, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",656,83,1.3932926829268293
"AGE, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",716,78,1.2835195530726258
"AGE, LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",614,111,1.4429967426710097
"AGE, LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",632,106,1.4098101265822784
"AGE, LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",691,100,1.2981186685962374
"AGE, LANGUAGE, RACE_1, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",619,118,1.420032310177706
"AGE, LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",620,120,1.414516129032258
"AGE, LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",619,113,1.4281098546042004
"AGE, LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",683,112,1.2957540263543192
"AGE, LANGUAGE, RACE_1, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",655,129,1.3251908396946566
"AGE, LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",582,159,1.4398625429553265
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",619,73,1.492730210016155
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",672,86,1.3556547619047619
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",688,62,1.3590116279069768
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",627,104,1.4242424242424243
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",634,91,1.4290220820189274
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",683,93,1.3235724743777453
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",597,127,1.4572864321608041
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",609,105,1.464696223316913
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",659,96,1.3672230652503794
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",600,141,1.4266666666666667
"AGE, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",598,128,1.4531772575250836
"AGE, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",606,113,1.4587458745874586
"AGE, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",660,103,1.3545454545454545
"AGE, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",612,134,1.4101307189542485
"AGE, LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",576,184,1.4114583333333333
"AGE, LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",608,110,1.4588815789473684
"AGE, LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",635,93,1.4236220472440946
"AGE, LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",680,85,1.3411764705882352
"AGE, LANGUAGE, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",616,110,1.4399350649350648
"AGE, LANGUAGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",593,140,1.445193929173693
"AGE, LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",598,148,1.419732441471572
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",656,117,1.3414634146341464
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",709,124,1.231311706629055
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",721,108,1.233009708737864
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",668,138,1.285928143712575
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",669,132,1.2929745889387145
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",751,129,1.1557922769640478
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",611,165,1.3617021276595744
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",628,165,1.3248407643312101
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",690,150,1.227536231884058
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",645,178,1.2697674418604652
"AGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",618,166,1.3446601941747574
"AGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",626,163,1.3322683706070289
"AGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",690,156,1.218840579710145
"AGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",656,177,1.25
"AGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",577,224,1.339688041594454
"AGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",657,141,1.3028919330289193
"AGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",649,148,1.308166409861325
"AGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",718,131,1.2061281337047354
"AGE, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",674,154,1.2507418397626113
"AGE, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",606,185,1.33993399339934
"AGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",617,183,1.3192868719611022
"AGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",629,161,1.329093799682035
"AGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",640,141,1.3375
"AGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",692,135,1.245664739884393
"AGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",648,173,1.271604938271605
"AGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",603,196,1.328358208955224
"AGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",609,198,1.3119868637110017
"AGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",622,175,1.3215434083601285
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",516,151,1.6395348837209303
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",476,211,1.6512605042016806
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",504,189,1.6031746031746033
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",548,177,1.4963503649635037
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",411,262,1.7883211678832116
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",452,215,1.7300884955752212
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",482,197,1.6597510373443984
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",409,261,1.7995110024449879
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",438,250,1.7054794520547945
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, GENDER, WORK_NIH_CAMPUS",470,211,1.672340425531915
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",419,242,1.801909307875895
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",466,219,1.6695278969957081
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",495,211,1.587878787878788
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",424,281,1.6886792452830188
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",443,290,1.5959367945823928
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",493,244,1.5273833671399595
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",358,331,1.8603351955307263
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",385,312,1.7792207792207793
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",421,278,1.7078384798099762
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",368,334,1.8016304347826086
"INCOME, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",479,217,1.62839248434238
"INCOME, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",496,215,1.5766129032258065
"INCOME, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",544,194,1.4761029411764706
"INCOME, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",462,243,1.632034632034632
"INCOME, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",504,236,1.5099206349206349
"INCOME, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",537,219,1.4487895716945995
"INCOME, LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",401,296,1.7481296758104738
"INCOME, LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",437,274,1.654462242562929
"INCOME, LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",459,244,1.6405228758169934
"INCOME, LANGUAGE, RACE_1, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",429,303,1.6177156177156178
"INCOME, LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",402,282,1.7786069651741294
"INCOME, LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",432,286,1.6458333333333333
"INCOME, LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",470,258,1.5723404255319149
"INCOME, LANGUAGE, RACE_1, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",438,315,1.5570776255707763
"INCOME, LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",359,344,1.818941504178273
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",436,262,1.6857798165137614
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",467,212,1.6809421841541756
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",503,185,1.614314115308151
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",434,268,1.6797235023041475
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",451,243,1.671840354767184
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",486,195,1.6502057613168724
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",387,315,1.7622739018087856
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",405,291,1.7432098765432098
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",430,235,1.7720930232558139
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",393,294,1.7888040712468194
"INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",395,319,1.7164556962025317
"INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",399,312,1.7167919799498748
"INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",442,265,1.6561085972850678
"INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",401,315,1.7007481296758105
"INCOME, LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",353,363,1.7960339943342776
"INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",430,285,1.655813953488372
"INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",454,270,1.6013215859030836
"INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",487,234,1.566735112936345
"INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",443,282,1.6139954853273137
"INCOME, LANGUAGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",386,341,1.6994818652849741
"INCOME, LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",381,337,1.7322834645669292
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",441,262,1.6666666666666667
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",462,250,1.6168831168831168
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",500,230,1.534
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",427,302,1.6276346604215457
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",464,298,1.5064655172413792
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",482,245,1.5601659751037344
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",372,333,1.7849462365591398
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",397,322,1.7002518891687657
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",433,276,1.6651270207852193
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",393,311,1.7455470737913485
"INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",358,327,1.8715083798882681
"INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",401,334,1.653366583541147
"INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",434,303,1.599078341013825
"INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",391,350,1.6547314578005115
